produto_texto,qtde_kg,PIB_total_(dolar_corrente),população_total,PIB_per_capita,taxa_crescimento_PIB,taxa_inflação_(CPI),expectativa_vida,taxa_alfabetização,exportacao_abs,importacao_abs,IDH_estimado,pais_cat,valor_dolar_ajustado,qtde_lag1,valor_ajustado_lag1,PIB_lag1,exportacao_abs_lag1,importacao_Abs_lag1,taxa_inflação_(CPI)_lag1
Suco de uva,1749,501427500080.059,5917648.0,84734.2559206054,1.07503175095101,4.82146729476466,82.8951219512195,98.0,87398886031605.0,68665576380712.44,0.9864161178548148,cat_B,3794.7163261153523,1449.0,2689.329418598692,501427500080.059,87398886031605.0,68665576380712.44,4.82146729476466
Uvas frescas,15407,501427500080.059,5917648.0,84734.2559206054,1.07503175095101,4.82146729476466,82.8951219512195,98.0,87398886031605.0,68665576380712.44,0.9864161178548148,cat_B,103472.42227487841,16664.0,151019.40604807713,501427500080.059,87398886031605.0,68665576380712.44,4.82146729476466
Vinhos de mesa,3941,501427500080.059,5917648.0,84734.2559206054,1.07503175095101,4.82146729476466,82.8951219512195,98.0,87398886031605.0,68665576380712.44,0.9864161178548148,cat_B,20364.428553143727,4322.0,16543.288260921567,501427500080.059,87398886031605.0,68665576380712.44,4.82146729476466
Suco de uva,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,2950.1962006920417,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,174.23281193161148,1060.0,2950.1962006920417,0.0,0.0,0.0,0.0
Uvas frescas,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,98.15933066569661,0.0,0.0,0.0,0.0,0.0,0.0
Uvas frescas,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_D,30.88483173723835,32.0,98.15933066569661,0.0,0.0,0.0,0.0
Vinhos de mesa,10,4737671576.32851,1206593.0,3926.48687364215,3.39933858133693,2.59801620311077,58.228,89.2799987792969,0.0,0.0,0.6639390771190229,cat_D,27.783651326715137,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,9450,89233541403.6135,8222286.0,10852.6438272293,1.05810485394231,10.2492246529784,74.9692682926829,95.0,2261984411947.018,2362764113042.0845,0.0,cat_A,38701.17363796134,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,464692,94332865494.4663,8251540.0,11432.15272476,-1.59625857423545,11.4418051091077,75.379756097561,95.0,2369205172259.912,2474642694573.369,0.0,cat_A,1497833.9166831684,9450.0,38701.17363796134,89233541403.6135,2261984411947.018,2362764113042.0845,10.2492246529784
Suco de uva,726130,104292130795.618,8275599.0,12602.3664021925,1.75154799420287,9.99526541717732,75.4690243902439,95.0,2699262100254.513,2560929379218.7627,0.0,cat_A,2920877.596288344,464692.0,1497833.9166831684,94332865494.4663,2369205172259.912,2474642694573.369,11.4418051091077
Suco de uva,1007841,123208942175.363,8293678.0,14855.7663048123,3.84000354661758,7.20978617047808,75.5241463414634,95.0,3434487509038.7397,3493792050570.31,0.0,cat_A,4881307.615743802,726130.0,2920877.596288344,104292130795.618,2699262100254.513,2560929379218.7627,9.99526541717732
Suco de uva,1321305,141887695763.193,8310531.0,17073.2406585323,1.69997142075661,13.7063223649005,75.7409756097561,95.0,3877704274635.912,4061365921127.295,0.0,cat_A,5940051.450291262,1007841.0,4881307.615743802,123208942175.363,3434487509038.7397,3493792050570.31,7.20978617047808
Suco de uva,766645,129500408223.723,8320503.0,15564.0119622243,0.454830419135106,12.1039385302598,76.0260975609756,95.0,3627010645021.121,3602113046569.4897,0.0,cat_A,3440095.0926072607,1321305.0,5940051.450291262,141887695763.193,3877704274635.912,4061365921127.295,13.7063223649005
Suco de uva,1001105,114216043039.506,8325263.0,13719.2113978268,1.24866469464516,8.58918509047123,76.3273170731707,95.0,3460734982332.1587,3477109715722.7974,0.0,cat_A,3758589.0913678757,766645.0,3440095.0926072607,129500408223.723,3627010645021.121,3602113046569.4897,12.1039385302598
Uvas frescas,5534,114216043039.506,8325263.0,13719.2113978268,1.24866469464516,8.58918509047123,76.3273170731707,95.0,3460734982332.1587,3477109715722.7974,0.0,cat_A,27100.77920207254,0.0,0.0,114216043039.506,3460734982332.1587,3477109715722.7974,8.58918509047123
Suco de uva,300245,104863313508.367,8329033.0,12590.0946134283,1.9006386651689,8.87302152363213,76.5517073170732,95.0,3488003247642.529,3264552425297.701,0.0,cat_A,1024487.4873795181,1001105.0,3758589.0913678757,114216043039.506,3460734982332.1587,3477109715722.7974,8.58918509047123
Uvas frescas,710,104863313508.367,8329033.0,12590.0946134283,1.9006386651689,8.87302152363213,76.5517073170732,95.0,3488003247642.529,3264552425297.701,0.0,cat_A,3858.122740963856,5534.0,27100.77920207254,104863313508.367,3488003247642.529,3264552425297.701,8.87302152363213
Suco de uva,235055,109044297250.901,8336605.0,13080.1803912865,4.2295352847235,8.04424238994422,76.8158536585366,95.0,3695853284653.9,3313051065064.4497,0.0,cat_A,669999.2474783446,300245.0,1024487.4873795181,104863313508.367,3488003247642.529,3264552425297.701,8.87302152363213
Uvas frescas,3405,109044297250.901,8336605.0,13080.1803912865,4.2295352847235,8.04424238994422,76.8158536585366,95.0,3695853284653.9,3313051065064.4497,0.0,cat_A,9791.082069297401,710.0,3858.122740963856,109044297250.901,3695853284653.9,3313051065064.4497,8.04424238994422
Suco de uva,165095,113959392484.803,8350386.0,13647.2005587291,2.16037373742284,7.37257458126246,76.6678048780488,95.0,3745005567242.747,3558503480979.544,0.0,cat_A,471877.4649535316,235055.0,669999.2474783446,109044297250.901,3695853284653.9,3313051065064.4497,8.04424238994422
Uvas frescas,680,113959392484.803,8350386.0,13647.2005587291,2.16037373742284,7.37257458126246,76.6678048780488,95.0,3745005567242.747,3558503480979.544,0.0,cat_A,1585.9369516728625,3405.0,9791.082069297401,113959392484.803,3745005567242.747,3558503480979.544,7.37257458126246
Suco de uva,261025,150281594980.066,8369829.0,17955.1571459902,2.69132317319101,4.23591011089793,76.9312195121951,95.0,4608281571115.72,4157537719692.281,0.0,cat_A,701240.8834215329,165095.0,471877.4649535316,113959392484.803,3745005567242.747,3558503480979.544,7.37257458126246
Uvas frescas,1000,150281594980.066,8369829.0,17955.1571459902,2.69132317319101,4.23591011089793,76.9312195121951,95.0,4608281571115.72,4157537719692.281,0.0,cat_A,2575.9133211678836,680.0,1585.9369516728625,150281594980.066,4608281571115.72,4157537719692.281,4.23591011089793
Suco de uva,315065,182746413790.928,8397804.0,21761.2144545083,3.35384298271077,4.18857151771368,77.0921951219512,95.0,5532729370386.73,5207242208693.452,0.0,cat_A,1086090.1742165494,261025.0,701240.8834215329,150281594980.066,4608281571115.72,4157537719692.281,4.23591011089793
Uvas frescas,16138,182746413790.928,8397804.0,21761.2144545083,3.35384298271077,4.18857151771368,77.0921951219512,95.0,5532729370386.73,5207242208693.452,0.0,cat_A,43444.26969190141,1000.0,2575.9133211678836,182746413790.928,5532729370386.73,5207242208693.452,4.18857151771368
Suco de uva,281695,206688963474.344,8436489.0,24499.4053182958,2.55903870414407,5.82489868439437,76.9792682926829,95.0,6200159485572.525,5878364897506.209,0.0,cat_A,1001317.561775148,315065.0,1086090.1742165494,182746413790.928,5532729370386.73,5207242208693.452,4.18857151771368
Uvas frescas,27034,206688963474.344,8436489.0,24499.4053182958,2.55903870414407,5.82489868439437,76.9792682926829,95.0,6200159485572.525,5878364897506.209,0.0,cat_A,75362.25755705834,16138.0,43444.26969190141,206688963474.344,6200159485572.525,5878364897506.209,5.82489868439437
Suco de uva,317470,217634838449.487,8492964.0,25625.3103686166,2.65480689294282,6.4432758742661,77.7268292682927,95.0,6478779134157.498,6388852812979.874,0.0,cat_A,1110752.5110000002,281695.0,1001317.561775148,206688963474.344,6200159485572.525,5878364897506.209,5.82489868439437
Uvas frescas,1950,217634838449.487,8492964.0,25625.3103686166,2.65480689294282,6.4432758742661,77.7268292682927,95.0,6478779134157.498,6388852812979.874,0.0,cat_A,4457.419500000001,27034.0,75362.25755705834,217634838449.487,6478779134157.498,6388852812979.874,6.4432758742661
Vinhos de mesa,559,217634838449.487,8492964.0,25625.3103686166,2.65480689294282,6.4432758742661,77.7268292682927,95.0,6478779134157.498,6388852812979.874,0.0,cat_A,4034.9512500000005,0.0,0.0,217634838449.487,6478779134157.498,6388852812979.874,6.4432758742661
Suco de uva,228165,261469578630.804,8558835.0,30549.6692751763,0.754674760966182,10.3665533879493,77.5368292682927,95.0,7346882611340.145,7270535885652.517,0.0,cat_A,926193.773274675,317470.0,1110752.5110000002,217634838449.487,6478779134157.498,6388852812979.874,6.4432758742661
Uvas frescas,3009,261469578630.804,8558835.0,30549.6692751763,0.754674760966182,10.3665533879493,77.5368292682927,95.0,7346882611340.145,7270535885652.517,0.0,cat_A,6554.58805661821,1950.0,4457.419500000001,261469578630.804,7346882611340.145,7270535885652.517,10.3665533879493
Suco de uva,229225,273834608019.843,8617375.0,31777.0327994132,-1.14597484648873,9.4446273294419,77.6668292682927,95.0,7190741215378.268,6821267250930.137,0.0,cat_A,806323.5252863436,228165.0,926193.773274675,261469578630.804,7346882611340.145,7270535885652.517,10.3665533879493
Uvas frescas,2592,273834608019.843,8617375.0,31777.0327994132,-1.14597484648873,9.4446273294419,77.6668292682927,95.0,7190741215378.268,6821267250930.137,0.0,cat_A,5370.945286343613,3009.0,6554.58805661821,273834608019.843,7190741215378.268,6821267250930.137,9.4446273294419
Suco de uva,176755,283912173666.678,8668067.0,32753.8047025569,-1.15859274994,2.3743672511188,77.9987804878049,95.0,7416194563686.939,7021246866307.228,0.0,cat_A,583566.6246970777,229225.0,806323.5252863436,273834608019.843,7190741215378.268,6821267250930.137,9.4446273294419
Suco de uva,124815,212647043708.405,8718561.0,24390.1538004271,-2.06561638895113,4.72817304626053,78.0604878048781,95.0,6507464604157.557,5875581365470.105,0.0,cat_A,360125.82629065745,176755.0,583566.6246970777,283912173666.678,7416194563686.939,7021246866307.228,2.3743672511188
Suco de uva,221200,228701658890.617,8780745.0,26045.8148927701,4.01565495645877,2.15813800724632,78.650243902439,95.0,7732698289269.044,6892534992223.962,0.0,cat_A,632225.151214575,124815.0,360125.82629065745,212647043708.405,6507464604157.557,5875581365470.105,4.72817304626053
Uvas frescas,29424,291952430659.111,8840998.0,33022.5649478838,1.70482128603852,0.533131978766297,78.9590243902439,95.0,10547017596182.518,8869534745004.457,0.0,cat_A,87832.92000000001,2592.0,5370.945286343613,228701658890.617,7732698289269.044,6892534992223.962,2.15813800724632
Vinhos de mesa,70272,291952430659.111,8840998.0,33022.5649478838,1.70482128603852,0.533131978766297,78.9590243902439,95.0,10547017596182.518,8869534745004.457,0.0,cat_A,287898.1261950287,559.0,4034.9512500000005,291952430659.111,10547017596182.518,8869534745004.457,0.533131978766297
Uvas frescas,36000,268251974485.586,8846062.0,30324.4510931063,3.06487114182063,0.658410256243514,79.1975609756098,95.0,10523752766899.363,8788851196479.32,0.0,cat_A,112576.23925233645,29424.0,87832.92000000001,291952430659.111,10547017596182.518,8869534745004.457,0.533131978766297
Vinhos de mesa,9900,268251974485.586,8846062.0,30324.4510931063,3.06487114182063,0.658410256243514,79.1975609756098,95.0,10523752766899.363,8788851196479.32,0.0,cat_A,49549.18085981309,70272.0,287898.1261950287,268251974485.586,10523752766899.363,8788851196479.32,0.658410256243514
Uvas frescas,6000,274320415375.678,8857874.0,30969.1033509483,4.20107363910364,0.462175756339173,79.4414634146342,95.0,11021119771494.97,9511050058094.52,0.0,cat_A,20335.181272509006,36000.0,112576.23925233645,268251974485.586,10523752766899.363,8788851196479.32,0.658410256243514
Uvas frescas,72000,242499249692.616,8895960.0,27259.4806735435,1.3607669264817,2.40595834145438,79.7951219512195,95.0,10402910224511.34,9134939152491.512,0.0,cat_A,141700.2823263693,6000.0,20335.181272509006,274320415375.678,11021119771494.97,9511050058094.52,0.462175756339173
Uvas frescas,285600,267373345246.531,8924958.0,29957.9387652616,2.27767114939392,2.15848213589264,79.8463414634146,95.0,11005330129093.871,9605118567129.826,0.0,cat_A,557979.3218454698,72000.0,141700.2823263693,242499249692.616,10402910224511.34,9134939152491.512,2.40595834145438
Uvas frescas,374400,334074051172.972,8958229.0,37292.4214343004,1.88094411885302,1.92565534892391,80.0951219512195,95.0,13474988560899.32,11690080753867.658,0.0,cat_A,713154.8931847827,285600.0,557979.3218454698,267373345246.531,11005330129093.871,9605118567129.826,2.15848213589264
Uvas frescas,497358,384547211147.247,8993531.0,42758.2015503417,4.179530395519,0.373659828721813,80.4975609756098,95.0,16427152362938.695,13850372164541.637,0.0,cat_A,1054363.6951508734,374400.0,713154.8931847827,334074051172.972,13474988560899.32,11690080753867.658,1.92565534892391
Vinhos de mesa,4995,384547211147.247,8993531.0,42758.2015503417,4.179530395519,0.373659828721813,80.4975609756098,95.0,16427152362938.695,13850372164541.637,0.0,cat_A,21388.641185812598,9900.0,49549.18085981309,384547211147.247,16427152362938.695,13850372164541.637,0.373659828721813
Uvas frescas,572270,391690329314.475,9029572.0,43378.6152117149,2.79317685497699,0.453170852576182,80.5463414634146,95.0,17755656956283.24,15211946849366.412,0.0,cat_A,1537818.16,497358.0,1054363.6951508734,384547211147.247,16427152362938.695,13850372164541.637,0.373659828721813
Uvas frescas,66000,422530427475.536,9080505.0,46531.6001120572,4.67599870877491,1.3602146862768,80.7487804878049,95.0,20111422840259.16,17210620476538.998,0.0,cat_A,253977.61421130956,572270.0,1537818.16,391690329314.475,17755656956283.24,15211946849366.412,0.453170852576182
Vinhos de mesa,16120,422530427475.536,9080505.0,46531.6001120572,4.67599870877491,1.3602146862768,80.7487804878049,95.0,20111422840259.16,17210620476538.998,0.0,cat_A,18671.964285714286,4995.0,21388.641185812598,422530427475.536,20111422840259.16,17210620476538.998,1.3602146862768
Espumantes,176,490050156832.574,9148092.0,53568.5645523213,3.22491131711666,2.21216883436735,80.9,95.0,23386784636325.97,20495457773569.266,0.0,cat_A,1054.495630407732,0.0,0.0,422530427475.536,20111422840259.16,17210620476538.998,1.3602146862768
Uvas frescas,192700,490050156832.574,9148092.0,53568.5645523213,3.22491131711666,2.21216883436735,80.9,95.0,23386784636325.97,20495457773569.266,0.0,cat_A,803943.2324854588,66000.0,253977.61421130956,490050156832.574,23386784636325.97,20495457773569.266,2.21216883436735
Vinhos de mesa,919,490050156832.574,9148092.0,53568.5645523213,3.22491131711666,2.21216883436735,80.9,95.0,23386784636325.97,20495457773569.266,0.0,cat_A,3703.5944092369127,16120.0,18671.964285714286,490050156832.574,23386784636325.97,20495457773569.266,2.21216883436735
Espumantes,5922,514616528348.834,9219637.0,55817.4392710726,-0.923123082950312,3.43704910602874,81.1,95.0,25223058366585.24,22537421674682.53,0.0,cat_A,24914.106631119867,176.0,1054.495630407732,490050156832.574,23386784636325.97,20495457773569.266,2.21216883436735
Uvas frescas,246711,514616528348.834,9219637.0,55817.4392710726,-0.923123082950312,3.43704910602874,81.1,95.0,25223058366585.24,22537421674682.53,0.0,cat_A,795734.7113184675,192700.0,803943.2324854588,514616528348.834,25223058366585.24,22537421674682.53,3.43704910602874
Vinhos de mesa,26984,514616528348.834,9219637.0,55817.4392710726,-0.923123082950312,3.43704910602874,81.1,95.0,25223058366585.24,22537421674682.53,0.0,cat_A,123206.81363473802,919.0,3703.5944092369127,514616528348.834,25223058366585.24,22537421674682.53,3.43704910602874
Espumantes,2070,434313804907.366,9298515.0,46707.8673215418,-4.25557374271145,-0.494460544377991,81.3512195121951,95.0,18874559042567.074,16720883744022.549,0.0,cat_A,16010.732647515348,5922.0,24914.106631119867,514616528348.834,25223058366585.24,22537421674682.53,3.43704910602874
Uvas frescas,161000,434313804907.366,9298515.0,46707.8673215418,-4.25557374271145,-0.494460544377991,81.3512195121951,95.0,18874559042567.074,16720883744022.549,0.0,cat_A,556799.1812880762,246711.0,795734.7113184675,434313804907.366,18874559042567.074,16720883744022.549,-0.494460544377991
Vinhos de mesa,28334,434313804907.366,9298515.0,46707.8673215418,-4.25557374271145,-0.494460544377991,81.3512195121951,95.0,18874559042567.074,16720883744022.549,0.0,cat_A,77240.45322718225,26984.0,123206.81363473802,434313804907.366,18874559042567.074,16720883744022.549,-0.494460544377991
Uvas frescas,368010,492753255885.718,9378126.0,52542.8274141037,5.75073584322725,1.15798802715628,81.4512195121951,95.0,22112919265272.426,19815972405688.52,0.0,cat_A,1236507.729074183,161000.0,556799.1812880762,434313804907.366,18874559042567.074,16720883744022.549,-0.494460544377991
Uvas frescas,240313,570541353128.724,9449213.0,60379.7748160321,3.16391048145204,2.9611507382214,81.8024390243903,95.0,25910199002804.336,23379053962833.85,0.0,cat_A,589098.9582998058,368010.0,1236507.729074183,492753255885.718,22112919265272.426,19815972405688.52,1.15798802715628
Vinhos de mesa,1641,570541353128.724,9449213.0,60379.7748160321,3.16391048145204,2.9611507382214,81.8024390243903,95.0,25910199002804.336,23379053962833.85,0.0,cat_A,20187.526236001762,28334.0,77240.45322718225,570541353128.724,25910199002804.336,23379053962833.85,2.9611507382214
Uvas frescas,364265,549742183874.355,9519374.0,57749.8251328664,-0.414465721070883,0.888377506923638,81.7048780487805,95.0,24646481145985.035,22245246905327.06,0.0,cat_A,1470465.17797939,240313.0,589098.9582998058,570541353128.724,25910199002804.336,23379053962833.85,2.9611507382214
Vinhos de mesa,2705,549742183874.355,9519374.0,57749.8251328664,-0.414465721070883,0.888377506923638,81.7048780487805,95.0,24646481145985.035,22245246905327.06,0.0,cat_A,23609.266444245062,1641.0,20187.526236001762,549742183874.355,24646481145985.035,22245246905327.06,0.888377506923638
Espumantes,450,584128116410.29,9600379.0,60844.2767113975,1.13771649797086,-0.0442929701485858,81.9560975609756,95.0,24963003881656.395,22725106521034.4,0.0,cat_A,8712.19937585048,2070.0,16010.732647515348,549742183874.355,24646481145985.035,22245246905327.06,0.888377506923638
